id,gender,age,FD1,SD2,UP3,FW4,FD5,SD6,UP7,FW8,FD9,SD10,UP11,FW12,FD13,SD14,UP15,FW16,FD17,SD18,UP19,UP20,FW21,SD22,FW23,SD24,UP25,FW26,UP27,FW,SD,FD,UN,FAC1_1,FAC2_1,FAC3_1,FAC4_1
252,2,51,1,3,2,2,3,2,3,2,1,1,1,3,3,3,3,3,1,2,3,3,3,3,1,1,1,3,3,2.428571429,2.142857143,1.8,2.375,-0.173318016,-1.148116838,1.244079529,-1.202992993
253,2,33,1,3,4,4,1,4,5,4,1,2,4,4,1,2,4,4,2,3,4,2,4,3,4,4,4,4,5,4,3,1.2,4,-1.045536816,1.289647236,-1.20523493,0.001544009
263,2,25,3,1,3,2,2,1,2,5,5,1,2,4,3,3,3,5,3,2,3,4,1,3,4,2,2,4,4,3.571428571,1.857142857,3.2,2.875,1.678613966,0.546562809,0.353447769,-1.398549096
267,2,39,1,2,1,4,1,1,5,1,1,1,2,4,1,3,3,4,4,2,2,2,5,2,4,3,3,4,5,3.714285714,2,1.6,2.875,-0.805227367,0.875681606,0.421356891,-1.77233925
268,2,23,1,5,3,2,1,5,3,3,5,2,4,2,1,3,2,2,1,4,1,5,2,3,2,4,3,1,2,2,3.714285714,1.8,2.875,0.337811783,-1.711083047,0.711473031,1.542557268
271,2,22,1,3,4,3,1,4,2,4,1,2,4,5,2,4,3,3,1,4,1,5,3,3,2,4,3,4,3,3.428571429,3.428571429,1.2,3.125,-0.689381507,0.250413606,0.021948559,0.980905642
272,2,47,1,3,3,2,1,2,2,5,1,3,2,2,2,4,4,2,3,3,2,2,4,3,4,4,2,2,4,3,3.142857143,1.6,2.625,-0.652385579,-0.1328021,0.883346993,0.701675228
274,2,35,1,2,1,1,5,1,3,3,5,2,4,1,5,1,3,1,2,5,2,1,1,2,1,3,1,1,5,1.285714286,2.285714286,3.6,2.5,2.203784304,-2.54359365,1.131694112,-1.521638625
289,2,27,1,2,2,4,1,5,4,4,1,2,3,3,1,1,2,3,1,5,3,3,4,4,3,4,3,1,4,3.142857143,3.285714286,1,3,-1.282906855,0.224594493,0.388539451,0.338429186
290,2,45,2,3,4,2,2,1,5,2,3,1,4,1,4,4,2,2,1,2,4,4,1,4,2,4,2,2,4,1.714285714,2.714285714,2.4,3.625,0.281238219,-2.374648506,-0.999060176,0.338147165
291,2,33,1,2,2,2,4,2,3,4,1,2,2,3,2,3,3,4,1,2,3,3,4,2,3,4,2,2,4,3.142857143,2.428571429,1.8,2.75,-0.221128664,-0.113789344,0.696461919,-0.518749704
292,2,48,1,2,2,4,1,1,3,4,1,2,2,4,1,3,3,4,3,3,2,2,5,4,4,4,1,4,5,4.142857143,2.714285714,1.4,2.5,-1.1278319,1.513395687,1.07830284,-0.213718323
298,2,31,2,3,2,3,2,1,4,3,1,2,4,3,1,3,4,4,2,2,3,2,3,3,2,4,2,2,4,2.857142857,2.571428571,1.6,3.125,-0.556697186,-0.502852564,0.038097267,-0.386582127
299,2,18,1,1,3,4,1,2,2,4,1,1,4,5,2,3,2,3,2,5,2,3,4,5,3,4,2,4,5,3.857142857,3,1.4,2.875,-1.044121439,1.098349784,0.157574255,-0.002885489
302,2,30,1,4,4,3,1,3,3,2,1,4,4,3,2,5,4,1,1,3,4,4,1,4,2,4,3,2,4,2,3.857142857,1.2,3.75,-0.877770504,-1.76520428,-0.941248296,1.904413432
303,2,40,1,3,3,2,1,3,3,5,2,3,4,4,2,3,4,4,1,2,3,4,4,3,3,3,2,4,4,3.714285714,2.857142857,1.4,3.375,-0.501841061,0.730068339,-0.196625822,0.157514119
306,2,21,1,1,2,3,5,1,5,5,4,1,2,5,1,5,4,3,3,3,3,2,5,4,3,3,2,1,1,3.571428571,2.571428571,2.8,2.625,1.22669886,1.210727359,0.868128683,-0.808016294
308,2,23,2,2,2,3,3,2,4,4,3,2,2,2,3,4,2,2,1,3,2,3,2,4,3,4,2,2,5,2.571428571,3,2.4,2.75,0.162471302,-0.840053712,0.648004906,0.534581772
312,2,36,2,3,2,2,4,4,5,3,1,2,2,2,2,4,3,4,1,4,3,4,4,4,2,4,3,2,4,2.714285714,3.571428571,2,3.25,-0.091941352,-0.460167376,-0.111430179,1.117024693
318,2,41,1,2,2,4,1,1,5,3,1,2,3,3,2,3,3,3,1,3,3,4,4,2,3,3,3,1,5,3,2.285714286,1.2,3.5,-1.193358032,-0.227078972,-0.489015428,-0.84510762
325,2,23,3,3,4,4,1,4,3,5,1,2,3,4,2,3,2,5,1,4,3,2,5,3,5,4,2,4,4,4.571428571,3.285714286,1.6,2.875,-0.656160221,2.072935488,0.429592076,0.822328503
328,2,42,2,4,3,2,2,1,5,4,1,2,3,4,2,4,2,4,2,3,3,4,2,4,2,4,2,3,4,3,3.142857143,1.8,3.25,-0.439990365,-0.446260878,-0.278319334,1.00117108
329,2,22,1,3,3,2,1,2,5,4,1,3,3,4,2,4,4,5,4,4,2,4,3,1,4,3,2,4,5,3.714285714,2.857142857,1.8,3.5,-0.265093797,0.975511552,-0.365336658,-0.188421871
342,2,25,3,4,2,4,2,1,2,5,2,2,3,4,2,3,4,5,3,4,2,3,4,4,5,4,2,4,3,4.428571429,3.142857143,2.4,2.625,0.704894561,1.880400691,0.830187597,0.801145381
346,2,18,3,2,4,4,1,1,2,5,4,2,2,5,2,3,2,5,5,4,2,4,3,2,4,4,2,5,2,4.428571429,2.571428571,3,2.5,1.60908329,1.718309752,1.042327014,-0.231977364
348,2,39,3,4,4,2,1,1,3,5,4,4,3,2,2,5,2,4,3,4,4,4,2,5,2,5,3,4,5,3,4,2.6,3.5,0.595868844,-0.404936809,-0.687789391,2.647596194
358,2,41,1,4,3,3,1,1,4,3,1,1,3,4,2,4,3,5,1,4,3,2,4,4,4,2,1,4,5,3.857142857,2.857142857,1.2,3,-1.299372692,1.186589206,0.130163299,0.02630637
359,2,25,3,4,2,2,2,1,5,4,1,1,4,3,3,4,4,4,1,3,2,4,3,4,4,5,3,4,4,3.428571429,3.142857143,2,3.5,-0.090270492,0.261061158,-0.807150443,0.959036101
363,2,42,2,2,3,4,3,5,2,4,5,2,3,4,3,2,3,3,3,4,3,2,5,4,2,5,1,4,5,3.714285714,3.428571429,3.2,2.75,1.434073522,1.093067676,0.848190494,0.201997814
364,2,35,1,3,2,3,2,2,4,4,1,3,2,3,2,4,3,2,1,2,2,3,4,3,2,4,2,4,4,3.142857143,3,1.4,2.75,-0.863203566,-0.197763194,0.758935136,0.539516287
365,2,22,1,3,2,5,2,1,5,4,1,1,3,5,1,4,4,3,1,5,4,5,4,4,1,3,2,2,5,3.428571429,3,1.2,3.75,-1.255155479,0.651696572,-0.950799569,-0.003290809
370,2,39,2,4,3,2,1,2,2,3,1,4,1,4,1,5,2,2,1,3,1,3,3,4,2,4,1,3,3,2.714285714,3.714285714,1.2,2,-1.013641166,-0.862972515,1.910845964,1.975790292
374,2,24,2,2,4,3,1,5,5,5,2,1,3,5,1,5,2,5,1,5,5,5,5,5,4,1,3,5,5,4.571428571,3.428571429,1.4,4,-1.021408419,2.465938413,-1.494405555,0.612124136
377,2,29,3,4,2,1,3,2,2,4,3,4,3,3,3,4,4,3,3,4,2,3,2,2,2,3,2,3,2,2.571428571,3.285714286,3,2.5,1.865399005,-0.82768521,1.118749985,0.739976216
381,2,40,3,3,2,1,1,2,4,4,1,2,1,4,3,3,3,2,4,2,4,2,2,3,2,4,1,4,5,2.714285714,2.714285714,2.4,2.75,0.030068952,-0.730003365,0.455341428,-0.334666936
383,2,26,1,4,5,5,1,1,4,4,1,2,4,5,3,4,3,3,2,3,4,4,4,3,4,2,4,4,5,4.142857143,2.714285714,1.6,4.125,-0.62121511,1.194943068,-1.599423118,0.205093214
387,2,24,1,4,2,3,1,3,5,5,1,3,3,5,3,3,3,4,1,4,3,3,4,2,4,3,4,5,5,4.285714286,3.142857143,1.4,3.5,-0.672896277,1.68033331,-0.493227765,0.408874326
390,2,21,1,3,1,2,1,1,3,4,1,1,2,3,1,4,3,4,2,5,4,4,4,4,2,4,3,3,4,3.142857143,3.142857143,1.2,3,-1.103532271,0.18440526,-0.128762304,0.418792662
395,2,22,1,2,2,3,2,3,2,4,1,3,2,4,2,3,3,2,3,3,4,2,3,4,2,3,1,2,3,2.857142857,3,1.8,2.375,-0.237208986,-0.248151079,1.24580242,-0.029232456
398,2,58,3,4,2,4,1,3,4,3,1,2,2,2,2,1,2,3,4,4,2,4,2,3,3,4,2,1,4,2.571428571,3,2.2,2.75,0.086368676,-1.003535597,0.846300058,0.412900082
401,2,58,2,2,4,4,2,3,5,5,1,4,3,4,1,2,2,2,1,3,2,3,2,4,4,4,1,3,4,3.428571429,3.142857143,1.4,3,-0.822050173,0.169310014,0.659384439,0.931863766
404,2,28,1,3,4,3,2,1,5,4,2,1,4,4,3,4,3,4,2,3,3,4,4,4,4,4,2,4,5,3.857142857,2.857142857,2,3.75,-0.283887047,0.978816639,-1.0545953,0.289672751
406,2,21,1,2,4,3,1,2,4,5,1,2,2,3,1,4,2,5,1,3,3,3,3,3,4,3,2,2,5,3.571428571,2.714285714,1,3.125,-1.613113255,0.628571173,0.094288984,0.19560568
518,2,20,3,4,2,4,2,1,4,4,4,4,3,3,4,2,2,3,2,4,2,4,2,3,4,2,2,4,4,3.428571429,2.857142857,3,2.875,1.556344249,0.164342476,0.748755892,0.504661181
524,2,21,1,2,4,3,1,4,5,4,1,1,5,4,5,5,3,4,1,2,4,1,4,3,4,4,5,5,5,4,3,1.8,4,-0.583953284,1.374648183,-1.81509627,-0.012516925
527,2,24,1,3,1,2,4,2,5,4,4,2,3,5,4,3,3,3,3,4,4,4,5,3,3,2,2,4,5,3.714285714,2.714285714,3.2,3.375,1.571406539,1.104022998,-0.292016242,-0.757426648
541,2,19,1,2,2,1,1,5,5,1,1,1,2,4,3,3,2,1,1,3,2,3,2,3,1,4,3,1,5,1.571428571,3,1.4,3,-1.086362428,-2.171520156,0.10955298,-0.394336548
543,2,21,1,1,1,5,1,3,2,5,1,1,1,3,1,1,1,5,1,5,1,1,5,1,3,1,1,3,3,4.142857143,1.857142857,1,1.375,-1.202628988,1.629646418,3.019061409,-2.082850463
544,2,23,3,3,3,3,1,1,3,3,1,2,1,3,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2.428571429,2.142857143,2,2.25,0.120315998,-1.513929739,1.442134409,-0.614336952
548,2,21,1,4,3,4,1,1,5,5,1,4,4,3,1,4,3,5,2,4,3,5,4,4,4,4,3,3,4,4,3.571428571,1.2,3.75,-0.938354599,1.171444891,-0.767841909,1.876912952
550,2,37,2,4,5,2,2,5,4,5,2,2,3,2,2,2,2,5,1,5,2,4,1,3,5,3,3,2,3,3.142857143,3.428571429,1.8,3.25,0.081516088,-0.043787762,0.105104226,1.35222128
551,2,29,2,3,4,1,2,5,3,2,1,3,3,5,3,4,1,2,3,5,3,2,1,4,2,4,3,4,2,2.428571429,4,2.2,2.625,0.511527246,-1.010136626,0.544293302,1.510749004
552,2,25,2,2,2,3,1,1,3,2,2,1,2,3,2,3,3,2,2,1,2,2,3,3,2,4,2,3,2,2.571428571,2.142857143,1.8,2.25,-0.175096026,-1.060884847,1.284596333,-1.010005219
557,2,22,1,3,3,4,2,2,3,5,1,2,2,5,4,3,2,2,2,3,2,2,3,2,2,3,2,4,4,3.571428571,2.571428571,2,2.5,-0.130730776,0.412030298,1.038460988,-0.407195977
559,2,36,1,1,4,3,2,2,3,4,1,1,4,4,1,4,3,2,1,4,4,4,4,4,1,4,4,2,3,2.857142857,2.857142857,1.2,3.625,-0.936379922,-0.432402852,-1.080004772,-0.05305452
564,2,23,1,2,4,3,1,2,2,4,1,1,3,2,2,3,2,3,1,4,3,2,3,4,4,3,1,3,3,3.142857143,2.714285714,1.2,2.5,-1.084401452,-0.024420501,0.853830831,0.001586008
571,2,17,1,1,2,2,1,3,5,5,1,1,1,2,1,3,2,4,1,1,4,3,3,3,1,4,2,4,5,3,2.285714286,1,3,-1.750537012,-0.355323115,0.170823723,-0.806953968
575,2,36,2,2,2,4,2,2,5,2,2,2,2,2,1,2,2,2,1,1,4,2,3,4,2,4,2,2,4,2.428571429,2.428571429,1.6,2.875,-0.751444837,-1.27331911,0.544235016,-0.453719059
581,2,22,2,3,1,2,1,2,4,5,2,3,2,3,2,5,5,5,3,3,3,2,4,4,4,5,2,3,5,3.714285714,3.571428571,2,3,-0.302491971,1.294147466,0.200973604,1.080737478
583,2,17,4,4,5,4,3,5,5,4,1,3,4,5,2,4,4,5,3,4,5,5,3,4,4,3,4,5,5,4.285714286,3.857142857,2.6,4.625,0.772312554,1.640781498,-2.220975832,1.637453564
587,2,39,2,3,3,3,2,1,5,4,1,3,2,2,2,2,3,4,1,3,4,4,2,3,2,3,3,3,4,2.857142857,2.571428571,1.6,3.5,-0.400454654,-0.730611304,-0.395098539,0.111747406
590,2,23,1,1,2,3,1,3,2,3,1,1,3,3,1,3,3,2,1,3,2,4,2,3,2,4,3,2,4,2.428571429,2.571428571,1,2.875,-1.243207063,-1.121203897,0.300548485,-0.584022183
593,2,26,4,4,4,4,4,4,3,2,1,2,3,4,2,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2.857142857,2.571428571,2.6,2.625,1.121882405,-0.816175532,1.112354124,-0.410713816
600,2,28,3,1,3,4,1,2,4,4,1,1,2,5,1,2,2,5,1,1,4,2,4,1,4,2,1,5,1,4.428571429,1.428571429,1.4,2.375,-0.458642174,1.608067015,1.21718818,-2.233203381
599,2,60,1,4,3,4,2,1,5,4,1,3,2,4,2,3,2,4,1,3,4,3,3,4,4,4,2,4,5,3.857142857,3.142857143,1.4,3.25,-0.969933117,0.82237465,-0.04346255,1.077318383
611,2,21,4,5,4,2,2,1,5,5,1,4,4,1,2,5,4,4,4,2,4,4,2,4,2,4,4,2,4,2.571428571,3.571428571,2.6,4.125,0.598208131,-1.155685211,-1.570804089,2.151340549
615,2,25,1,1,5,3,4,2,5,3,5,1,1,5,1,5,1,5,4,5,4,5,1,5,4,2,4,4,1,3.571428571,3,3,3.25,1.746427246,0.899065276,-0.249908781,0.319232185
630,2,27,1,3,1,4,1,4,2,5,1,3,1,4,1,4,2,3,1,3,1,2,4,4,4,4,1,3,3,3.857142857,3.571428571,1,1.625,-1.343791498,1.185105801,2.588464644,1.311593754
631,2,27,1,3,3,4,1,3,4,4,2,3,2,3,2,4,3,4,1,4,3,4,3,4,3,4,2,2,2,3.285714286,3.571428571,1.4,2.875,-0.518722173,0.411973023,0.600099719,1.411755451
634,2,21,1,5,3,3,1,4,5,5,1,1,4,5,4,5,3,4,1,4,4,2,4,4,5,3,3,3,5,4.142857143,3.714285714,1.6,3.625,-0.882320446,1.851577087,-1.005251311,1.232271579
650,2,20,1,4,3,2,1,1,2,4,2,3,4,4,2,5,3,4,3,2,4,4,2,4,5,4,1,3,5,3.428571429,3.285714286,1.8,3.25,-0.393099656,0.320743358,-0.294003571,1.264915266
658,2,42,2,5,2,2,1,2,5,2,2,3,4,1,2,4,2,5,1,5,2,5,2,4,4,4,2,1,5,2.428571429,3.857142857,1.6,3.375,-0.601902198,-1.002467344,-0.279773771,2.145128599
670,2,22,1,3,5,4,1,4,4,4,1,3,3,4,1,3,2,3,1,3,4,4,4,4,3,1,4,3,5,3.571428571,3,1,3.875,-1.332264687,0.442399894,-0.930416125,0.507426314
672,2,57,1,3,2,3,1,3,5,5,1,3,2,4,1,4,2,5,1,3,2,3,3,2,4,4,3,4,5,4,3.142857143,1,3,-1.411126723,1.224026174,0.383298218,0.709370059
677,2,24,1,2,1,2,1,3,5,4,1,1,3,4,2,5,4,2,1,3,3,2,2,2,2,3,2,3,5,2.714285714,2.714285714,1.2,3.125,-1.336110503,-0.266343178,-0.155107343,-0.872521268
683,2,39,1,3,3,2,1,2,4,3,1,4,3,4,1,4,3,3,2,4,2,3,3,4,4,5,2,3,2,3.142857143,3.714285714,1.2,2.75,-0.687419903,0.05893643,0.691917674,1.642728114
688,2,19,1,1,3,3,1,1,4,3,1,1,5,3,1,4,2,2,1,2,4,1,3,1,2,3,1,2,5,2.571428571,1.857142857,1,3.125,-1.681672262,-0.920378942,-0.208077593,-1.874748623
689,2,25,1,3,4,4,1,1,4,3,1,2,3,3,1,3,2,4,1,2,3,3,3,3,3,3,3,3,4,3.285714286,2.428571429,1,3.25,-1.31334136,-0.170644015,-0.111984294,-0.084255698
697,2,23,3,3,2,2,2,2,5,4,2,2,2,4,2,2,3,5,1,4,1,2,3,3,3,5,2,4,3,3.571428571,3,2,2.5,0.173337852,0.601905832,1.122743268,0.29630725
706,2,41,4,3,2,2,3,5,1,2,4,4,5,3,2,2,2,2,5,5,2,4,2,4,2,2,3,3,2,2.285714286,3.571428571,3.6,2.625,2.752607874,-1.29151176,0.942986412,0.740158101
714,2,24,1,2,3,3,2,2,5,5,2,2,2,3,3,4,3,3,3,2,2,2,1,4,5,2,2,1,5,3,2.571428571,2.2,3,-0.188033805,0.015288683,0.379721863,-0.2208253
715,2,26,1,3,3,1,3,1,3,4,1,3,2,3,2,2,2,4,2,3,3,3,3,3,3,3,3,2,3,2.857142857,2.571428571,1.8,2.75,0.038680312,-0.703164565,0.670684341,0.079844158
719,2,19,1,3,2,3,2,1,4,3,1,1,4,3,1,2,4,2,1,2,4,3,3,2,2,2,1,2,5,2.571428571,1.857142857,1.2,3.375,-1.106786294,-0.995977344,-0.26526262,-1.73434094
720,2,21,2,2,4,2,1,3,5,4,2,1,5,5,4,4,4,4,3,4,5,4,1,4,3,2,3,4,4,3.285714286,2.857142857,2.4,4.25,0.543425395,0.49395509,-2.083474916,-0.45279253
721,2,18,2,3,2,3,1,3,2,4,1,2,2,3,2,3,2,4,2,2,2,3,3,4,4,2,2,3,4,3.428571429,2.714285714,1.6,2.375,-0.633533786,0.26534148,1.241719,0.139642197
726,2,23,1,3,2,1,1,1,2,4,1,2,3,2,3,4,3,2,1,3,3,3,4,4,1,2,1,3,4,2.428571429,2.714285714,1.4,2.625,-0.902379455,-1.119357386,0.600148498,-0.056370853
728,2,27,2,2,5,1,1,1,2,2,1,2,3,3,2,2,2,2,2,1,2,3,2,2,2,3,3,5,4,2.428571429,1.857142857,1.6,3,-0.379149655,-1.871872838,0.114088756,-1.069411116
731,2,19,2,4,1,3,1,1,5,5,2,1,1,5,3,3,5,2,1,5,5,3,1,5,4,5,4,5,5,3.571428571,3.428571429,1.8,3.625,-0.340259586,0.873941958,-1.067503094,0.873558444
732,2,21,1,2,1,3,4,1,5,4,4,2,4,4,4,3,3,4,3,4,4,4,3,2,3,4,3,2,4,3.285714286,2.571428571,3.2,3.5,1.745186974,0.445197165,-0.594667322,-0.770395882
737,2,18,4,3,3,3,4,5,2,3,1,1,3,2,3,4,4,4,1,3,2,4,4,5,3,5,2,1,4,2.857142857,3.714285714,2.6,3,0.53691802,-0.35408571,0.196111906,1.509311543
740,2,19,1,4,5,4,1,5,1,3,1,3,3,1,1,3,1,1,2,4,1,3,3,4,1,1,1,1,1,2,3.428571429,1.2,2,-0.742715189,-1.876349521,2.167379315,1.240692361
745,2,23,2,2,2,4,1,1,4,3,2,1,3,4,3,3,3,5,4,3,2,3,3,3,3,3,3,3,4,3.571428571,2.285714286,2.4,3,0.392805946,0.688311856,0.111559987,-1.060627292
751,2,20,1,5,1,4,1,2,5,5,1,2,2,3,1,4,2,4,1,3,3,2,4,3,1,4,1,5,5,3.714285714,3.285714286,1,2.625,-1.709764624,0.746084114,0.902608144,0.879989622
754,2,25,1,4,3,1,1,3,3,5,1,3,3,4,2,3,2,5,1,5,2,3,1,3,5,3,2,1,3,3.142857143,3.428571429,1.2,2.625,-0.704213537,0.134083129,0.880588043,1.24759697
756,2,29,4,3,5,4,1,4,4,4,1,4,2,4,2,4,3,3,1,3,4,4,4,4,2,3,2,4,5,3.571428571,3.571428571,1.8,3.625,-0.527657592,0.426640875,-0.536056488,1.46411355
759,2,22,1,1,3,2,1,3,5,4,1,1,3,3,1,2,3,3,1,4,3,3,3,4,4,1,2,4,5,3.285714286,2.285714286,1,3.375,-1.415496313,0.358448452,-0.315155157,-1.22752341
768,2,24,1,4,3,2,1,2,3,5,1,4,2,4,2,4,4,2,2,3,3,2,2,4,2,4,2,4,5,3,3.571428571,1.4,3,-0.891728856,-0.264862689,0.317727303,1.39535122
769,2,23,1,3,3,1,1,4,5,3,1,1,2,5,1,3,2,3,1,3,4,3,4,2,2,2,3,4,5,3.142857143,2.571428571,1,3.375,-1.415602603,-0.027032865,-0.430581932,-0.88530729
774,2,24,1,1,3,4,1,1,5,5,1,1,4,4,2,5,2,5,1,5,5,5,4,3,4,1,2,4,5,4.285714286,2.428571429,1.2,3.875,-1.293612645,1.904950556,-1.424669598,-0.756699849
778,2,50,2,4,5,2,2,2,4,4,2,3,3,4,2,3,3,4,2,3,2,2,2,3,3,4,2,3,3,3.142857143,3.142857143,2,3,0.202690387,-0.204998834,0.422700466,0.889896456
780,2,24,2,2,2,3,1,2,3,3,2,2,2,3,2,4,3,4,2,3,3,3,4,2,4,3,2,3,3,3.428571429,2.571428571,1.8,2.625,-0.154874634,0.535153667,0.7735751,-0.511007268
785,2,49,1,3,2,4,1,3,5,5,1,2,3,4,2,3,4,4,4,2,3,4,4,3,4,1,2,4,2,4.142857143,2.428571429,1.8,3.125,-0.02772954,1.59680534,0.264959616,-0.77375434
788,2,25,3,3,2,2,2,1,4,4,3,2,2,4,4,3,2,4,3,4,3,4,2,4,2,4,2,4,4,3.142857143,3,3,2.875,1.202887034,-0.093774064,0.257423533,0.421999554
789,2,24,3,5,3,5,5,5,1,4,4,4,4,2,5,4,1,4,1,5,1,1,1,3,4,4,1,2,1,3.142857143,4.285714286,3.6,1.625,2.590510995,0.061986219,2.682130022,2.632955685
797,2,38,3,3,2,3,2,1,5,4,2,1,2,2,2,2,3,4,2,3,3,4,3,3,3,4,2,4,5,3.285714286,2.428571429,2.2,3.25,0.01234124,-0.031850432,-0.12055389,-0.362853646
803,2,24,1,2,4,3,1,1,5,4,2,4,3,3,3,3,2,1,2,4,4,4,2,4,2,4,2,2,4,2.428571429,3.142857143,1.8,3.5,-0.32735315,-1.165075127,-0.484524233,0.836060004
805,2,72,4,4,3,4,2,1,5,4,2,1,2,4,2,4,3,4,1,2,2,4,5,4,4,3,1,5,4,4.285714286,2.714285714,2.2,3,-0.044986874,1.389492447,0.316065013,0.390669253
809,2,22,1,3,5,4,2,1,4,5,1,2,4,4,2,5,5,4,1,5,4,3,4,3,5,4,4,3,4,4.142857143,3.285714286,1.4,4.125,-0.66380244,1.679222326,-1.65979695,0.887970751
813,2,34,1,3,3,2,2,3,3,4,1,3,3,4,3,3,3,4,2,3,3,3,3,4,3,4,3,3,4,3.285714286,3.285714286,1.8,3.125,-0.163985996,0.166745694,0.014711363,0.846573605
822,2,29,1,4,5,2,1,2,5,4,1,3,2,3,2,4,3,5,3,2,4,5,1,4,3,2,2,5,5,3.285714286,3,1.6,3.875,-0.653332754,-0.08179209,-0.976706897,0.925232601
823,2,22,2,4,4,2,2,1,3,3,1,1,3,4,2,2,3,4,3,2,2,4,3,4,3,4,2,3,3,3.142857143,2.571428571,2,3,0.097940488,-0.44585606,0.206102017,0.117179991
825,2,23,2,2,2,4,3,3,4,2,2,3,3,2,2,3,3,5,2,3,3,4,3,3,3,3,3,2,3,3,2.857142857,2.2,3.125,0.557509882,-0.165583972,0.244621937,0.044787469
828,2,22,3,5,3,3,1,2,5,4,2,2,4,5,2,5,3,5,1,2,2,4,3,5,4,4,2,3,4,3.857142857,3.571428571,1.8,3.375,-0.431232457,0.945906519,-0.384798619,1.810978402
827,2,21,1,2,3,1,1,1,2,2,1,1,3,2,2,3,2,1,1,3,2,2,2,3,2,3,2,2,4,1.714285714,2.285714286,1.2,2.5,-1.128406931,-2.335863315,0.737506952,-0.797208652
834,2,19,1,1,4,4,1,2,3,4,1,1,3,3,1,3,3,3,1,4,3,3,2,3,2,4,3,4,3,3.142857143,2.571428571,1,3.125,-1.138793431,-0.107105909,-0.105083955,-0.439148473
836,2,29,3,4,2,4,2,1,5,4,2,3,3,4,2,3,4,4,2,4,3,3,4,5,4,4,2,4,4,4,3.428571429,2.2,3.25,0.247758577,1.314069313,-0.036182796,1.186932387
841,2,25,2,2,3,3,1,1,2,4,2,1,3,3,2,4,2,3,3,2,2,3,3,4,1,2,3,2,1,2.714285714,2.285714286,2,2.375,0.166727785,-0.812944687,0.952777113,-0.554977417
852,2,53,3,4,2,2,3,2,3,4,2,3,2,4,2,3,2,3,4,5,3,3,4,3,4,3,2,3,2,3.428571429,3.285714286,2.8,2.375,1.316966879,0.450827796,1.229420583,0.753529144
855,2,22,1,4,1,2,1,3,5,5,1,3,1,5,1,3,1,5,1,5,3,3,1,3,1,4,3,2,5,3,3.571428571,1,2.75,-1.400517565,-0.103722679,0.66882792,1.163828285
858,2,38,3,3,2,4,1,2,3,4,2,2,2,2,2,3,2,4,2,3,2,3,4,4,3,2,2,2,2,3.285714286,2.714285714,2,2.25,0.060745569,0.157495384,1.480261433,0.184625019
868,2,22,1,4,3,4,1,1,3,3,1,3,2,4,1,3,2,3,2,3,2,2,3,4,3,4,2,2,3,3.142857143,3.142857143,1.2,2.375,-0.995533496,-0.194795501,1.339103834,0.978659667
874,2,24,1,3,3,3,4,2,5,3,1,2,3,1,2,4,3,3,1,1,3,4,1,5,2,5,3,2,5,2.142857143,3.142857143,1.8,3.625,-0.56963286,-1.785783783,-0.699159193,1.237667853
879,2,40,1,3,1,1,1,3,3,3,1,3,1,3,1,3,3,3,1,1,1,3,3,2,3,3,2,3,2,2.714285714,2.571428571,1,2,-0.877181054,-0.812783063,2.027435379,-0.198271476
880,2,24,2,3,3,1,2,2,1,4,1,2,1,4,4,3,3,3,1,4,3,2,3,4,4,4,2,1,3,2.857142857,3.142857143,2,2.25,0.070626071,-0.330472816,1.180909805,0.687487696
882,2,49,3,4,3,2,1,2,5,3,1,3,4,4,3,4,4,2,1,4,4,3,1,4,2,3,2,2,4,2.285714286,3.428571429,1.8,3.625,-0.276437706,-1.176441844,-0.863819938,0.939924093
885,2,29,1,1,1,1,1,1,3,3,2,1,3,2,1,1,3,4,3,2,2,4,4,4,3,4,3,4,4,3,2,1.6,2.875,-0.391649843,-0.435010381,0.305260501,-1.289177919
889,2,19,1,4,3,3,1,3,5,5,1,3,1,4,3,4,3,4,1,2,1,2,3,5,4,3,1,3,5,3.714285714,3.428571429,1.4,2.625,-1.213742635,0.926699615,1.139918824,1.385694485
891,2,27,1,2,2,4,2,1,3,4,1,3,2,4,3,3,4,4,1,1,2,2,4,3,3,4,2,2,4,3.571428571,2.428571429,1.6,2.625,-0.545408453,0.540042412,0.995638829,-0.380788543
894,2,18,1,3,3,4,1,3,4,4,1,2,2,4,1,4,4,4,2,4,2,4,4,4,2,4,2,5,4,3.857142857,3.428571429,1.2,3.125,-1.074405165,1.144469289,0.1843382,0.839855469
899,2,21,3,3,2,4,2,1,5,4,3,1,3,4,3,1,5,5,3,3,2,4,2,1,3,2,2,4,4,3.714285714,1.714285714,2.8,3.375,1.310408379,0.757109881,-0.048609629,-2.041849143
901,2,17,1,2,2,4,1,2,5,4,1,1,2,4,1,5,3,4,1,4,3,3,4,4,4,1,1,5,5,4.142857143,2.714285714,1,3,-1.666936937,1.799544969,0.210394881,-0.467954303
902,2,19,1,2,3,3,2,5,3,3,3,1,4,4,5,3,3,5,3,3,4,3,3,2,1,4,4,4,5,3.285714286,2.857142857,2.8,3.625,1.026133896,0.357813023,-0.951761959,-0.759441335
909,2,37,1,4,1,2,2,2,2,3,1,1,2,3,1,2,2,3,2,2,2,3,2,4,2,4,2,3,4,2.571428571,2.714285714,1.4,2.25,-0.805527762,-1.185024722,1.347034933,0.100311175
